"Rf","mrp","X8IH.Er","X8EC.Er","AEG.Er","ACQ.Er","ACR.Er","AIQ.Er","AMH.Er","APL.Er","ALI.Er","ARG.Er","ABW.Er","AIB.Er","AUP.Er","AYF.Er","AFI.Er","AGM.Er","ALF.Er","AUI.Er","AIY.Er","BTI.Er","BHD.Er","BEL.Er","BKI.Er","BAF.Er","BTC.Er","CDM.Er","CIN.Er","CAM.Er","CLF.Er","CIE.Er","CVF.Er","CD1.Er","CD2.Er","CD3.Er","DUI.Er","DJW.Er","D2O.Er","ECP.Er","EAI.Er","EGI.Er","EAF.Er","EFF.Er","EGD.Er","EGF.Er","ECL.Er","FPC.Er","FPP.Er","FSI.Er","FOR.Er","FGG.Er","FGX.Er","GC1.Er","GFL.Er","GVF.Er","GCI.Er","HM1.Er","HHY.Er","IBC.Er","KAT.Er","KKC.Er","LSF.Er","LSX.Er","LRT.Er","MGG.Er","MHH.Er","MOT.Er","MXT.Er","MMR.Er","MFF.Er","MAX.Er","MLT.Er","MIR.Er","MMJ.Er","MA1.Er","MEC.Er","NCC.Er","NAC.Er","NSC.Er","NBI.Er","NEW.Er","NGE.Er","OPH.Er","OEQ.Er","OZG.Er","PGG.Er","PIA.Er","PE1.Er","PCI.Er","PIC.Er","PAI.Er","PMC.Er","PL8.Er","PAF.Er","PGF.Er","QRI.Er","QVE.Er","RF1.Er","RYD.Er","SNC.Er","SEC.Er","SOR.Er","SVS.Er","TEK.Er","TGF.Er","TGG.Er","TOP.Er","VG1.Er","VG8.Er","WAA.Er","WAM.Er","WAX.Er","WGB.Er","WHF.Er","WIC.Er","WLE.Er","WMI.Er","WQG.Er","ZER.Er"
0.0018885920210916,-0.0535392047477996,2.24858723696952,NA,NA,-0.290498809854583,-0.047874051798018,-0.449419365414769,0.00928393038326805,NA,NA,0.143724710908542,-0.0417163293710279,-0.0162560340689659,-0.0307360596399717,-0.045129882145037,0.275221472105932,NA,-0.385640591686507,0.067539856500423,NA,-0.116001898788513,NA,-0.537031523437789,0.0442025326422967,-0.0104507507963583,-0.0506787561905233,-0.0314264559829691,0.059604244696305,-0.0608374236057886,-0.0955744920704683,NA,-0.0165317351456157,0.115894443635292,-0.0111907560899674,NA,0.0299520423860502,0.257069863361811,NA,NA,NA,-0.0165509598207596,NA,NA,NA,-0.0361215017598494,NA,NA,NA,-0.270968579011579,NA,NA,-0.0185490489165611,NA,-0.0402381595628738,-0.0999443988150628,NA,NA,-0.124106224745341,-0.048408513028995,-0.534454351039628,NA,NA,-0.57367491557677,NA,NA,NA,-0.0018885920210916,NA,-0.148465257799294,0.00947507625670768,-0.0018885920210916,0.104855532502919,0.174297862512601,0.0298601062934887,NA,NA,-0.047145055783216,-0.173160312628461,-0.0535541505861533,NA,NA,-0.0018885920210916,NA,-0.0125156845953778,-0.452096595221926,NA,-0.119893576381934,NA,NA,-0.0581689655903876,NA,0.0562671008901607,NA,-0.157542009101219,-0.176253764490597,NA,0.0280834395053351,NA,NA,-0.156764819342518,NA,-0.135419984645614,-0.266581146248174,1.3562348921321,NA,-0.05067896141052,-0.130839034395814,NA,NA,-0.0229837252961297,-0.00585505714058498,0.0437832342728201,NA,-0.012987557473858,-0.167860899970949,NA,NA,NA,-0.329572322609225
0.00181510295719645,0.0278866602411429,-0.0313159464029793,NA,NA,0.0537544446527108,-0.224958975538432,0.465406883326663,0.0416703773828579,NA,NA,0.0363435405151582,0.0086562525811518,-0.00181510295719645,0.0234286707674496,0.0176344220708091,0.00396514887584809,NA,0.49337621997326,0.0246604513666016,NA,-0.064158233531332,NA,0.496626461609073,0.0508282982810951,0.0179871513647695,-0.200266041681035,0.0577590021416104,0.013839560000928,0.0286438168500235,0.0114895303472746,NA,0.0181270780926403,-0.0544588364426183,0.141597323143961,NA,0.0345525727315483,0.0399445960017568,NA,NA,NA,0.0348338423611963,NA,NA,NA,-0.0168529398613116,NA,NA,NA,0.095484406356953,NA,NA,-0.00181510295719645,NA,0.0892167262919351,0.0222820166596428,NA,NA,-0.00181510295719645,0.0170541595875092,-0.0184362951940303,NA,NA,0.180506453836758,NA,NA,NA,-0.00181510295719645,NA,0.0494683617621223,0.0924677231417256,-0.00181510295719645,0.0648045809994209,0.0134524539708218,0.464274626967403,NA,NA,0.0255835923826805,0.00911396757499383,-0.00181510295719645,NA,NA,-0.00181510295719645,NA,-0.0147185077931044,-0.0316614655992986,NA,0.00648377511006418,NA,NA,0.0444650658870004,NA,0.0611331068696241,NA,0.0241604751221044,0.0736928442769915,NA,-0.00181510295719645,NA,NA,0.0586835909276271,NA,0.172538284187582,-0.0971252827615214,-0.536738278302247,NA,0.043795463194477,0.0505529057354652,NA,NA,0.0132989006099354,0.0223416291091089,0.0152799010024283,NA,0.0136892302674005,0.0870859290243077,NA,NA,NA,-0.053108397344747
0.00173337883251512,-0.0736086147190071,-0.0716151667319214,NA,NA,-0.0431179750798193,-0.0781052612300452,0.0107235296527799,-0.126188338930854,NA,-0.0321926765278774,-0.052518390379084,0.0239751121099132,0.0121704938052332,-0.0079438617216625,-0.039350219495228,-0.135676487109311,NA,-0.012702303843143,-0.0306510178943091,NA,-0.068223120101348,NA,-0.32428427693512,-0.0573843847683881,0.00802261505735576,-0.0909645125604579,-0.0408197949053405,-0.0458745651272692,-0.0425557311056599,-0.0748252854115598,NA,-0.00352975906386387,0.0423266109615152,-0.0346583384540898,NA,-0.0466848058204132,-0.111876801371298,NA,NA,NA,-0.072157324609445,NA,NA,NA,-0.0429764115582083,NA,NA,NA,-0.0990328881466646,NA,NA,-0.0379363516213312,NA,-0.0487103952705431,-0.0356347508889946,NA,NA,-0.0219360861500346,-0.0693927014569744,-0.0631730865804413,NA,NA,-0.128485084471659,NA,NA,NA,-0.00173337883251512,NA,0.22142262337847,-0.046419067573834,-0.0345240186252753,-0.0817762497007464,-0.0602296044876856,-0.566263181570367,NA,NA,-0.0668727196132387,-0.0691746596280478,-0.0993715209696048,NA,NA,-0.00173337883251512,NA,0.172620008312263,0.308416562425177,NA,-0.0100322568997757,NA,NA,-0.0323472503724199,NA,0.0192651266691762,NA,-0.115677798351372,-0.0772413260667031,NA,-0.0550136196809925,NA,NA,-0.00173337883251512,NA,0.24512669909901,-0.00173337883251512,0.113335950952272,NA,-0.163877971071865,-0.0649136860901133,NA,NA,-0.0425563741051086,0.0654080745884943,0.0558951465710821,NA,-0.051293203042635,-0.0328757980482067,NA,NA,NA,-0.0697868420775308
0.00173337883251512,-0.032547307492665,0.0550633766999742,NA,NA,0.0191722150531121,-0.0135249872642899,-0.806834674036297,-0.0199703367059461,NA,0.0136124979192851,-0.0379597214548011,-0.0104005225310791,-0.0121142077412835,-0.0195455034584444,-0.00340156697879079,0.13220972944428,NA,0.0554252606940098,-0.0952115501940138,NA,0.104876356225743,NA,0.418673309273848,-0.0416770916970239,0.00310861588477836,0.468270250413221,-0.0293843855993371,-0.115425768251156,-0.0334817886366906,0.0216867150785197,-0.0270513817520341,0.0128443914708603,0.0568607854335378,0.0107409863881501,NA,-0.0609223044977336,-0.0653590817418463,NA,NA,NA,0.0074832762724089,NA,NA,NA,-0.00701080064108173,NA,NA,NA,0.184837166565296,NA,NA,-0.00635244091911915,-0.00173337883251512,-0.00363151290447217,0.00807087360712509,NA,NA,-0.064912280454047,0.064054959343768,-0.0217341922900796,NA,NA,-0.00173337883251512,NA,NA,NA,-0.00173337883251512,NA,-0.224889381043501,0.0036285209729755,-0.00173337883251512,-0.0407738535092608,-0.00979777305387464,-0.0191251215443844,NA,NA,0.00783668442397305,0.097796216514518,-0.0652470153639041,NA,NA,-0.00173337883251512,NA,-0.0090326813141266,-0.311883320090207,NA,-0.102474906672938,NA,NA,-0.0173996761368072,NA,-0.0360828852289531,NA,-0.00173337883251512,-0.0315863733096666,NA,0.0179712688996217,NA,NA,-0.0129062549278287,NA,-0.135264771457038,-0.224876930146725,-0.304014250705449,NA,-0.0283000306308959,-0.0126615411073289,NA,NA,0.0188864189582734,0.00579516529370616,0.00225853352734066,NA,-0.0441925692107157,-0.0317721984857671,NA,NA,NA,-0.239061565138681
0.00170884728722887,0.0325541177972501,-1.88059395632461,NA,NA,0.273202352410383,0.252525291097012,0.781138400186274,0.0285047188575355,NA,0.0134045736563332,-0.175372482984266,-0.00324592662974847,0.00855517070111947,0.0239549286038978,-0.00505341612111199,-0.376664332223943,NA,-0.0736824270815737,-0.0842152756743177,NA,0.134627596264902,NA,0.00673002135863565,-0.0698063468487677,-0.00878684076103524,0.0391131472330264,-0.00964861847503137,0.051764693114664,0.00898596302497179,0.03465833207631,0.0266043841618915,0.0150838584339815,-0.0603030115532818,-0.0439096851186789,NA,-0.0389799511985762,-0.233404829947279,NA,NA,0.0398987659275573,-0.015472863019236,NA,NA,NA,0.0192346502814306,NA,NA,NA,0.0599484247688784,NA,0.00769645082692125,0.0619620398294505,-0.000309622858061534,-0.0851830792992542,0.0916482929133525,NA,NA,0.195001446958825,0.0113151222455271,0.558772887117638,NA,NA,0.447816250614966,NA,NA,NA,-0.00170884728722887,NA,-0.0529923120065476,-0.0157101561416015,-0.0258050399071876,-0.108371147681261,-0.178378423175303,0.0661137490515324,NA,NA,-0.00170884728722887,0.117243095574137,0.11862150985787,NA,NA,-0.174080073228015,NA,-0.00354202836888984,0.344808458255358,NA,0.175839083821978,NA,NA,0.0859158610756819,0.0299884845859529,-0.158551553008582,NA,0.253556990827541,0.140947594721696,NA,-0.00503191828593124,NA,-0.0169725170504166,0.0717085768441179,NA,0.221434704026981,0.375585383854239,0.0828485407408339,NA,0.0858796035646042,0.238560845485457,NA,NA,0.033087485265175,-0.100921653080603,-0.0828405963553237,NA,0.0407503430909717,0.0858290334402018,NA,NA,NA,-0.260757186943638
0.00188042949716682,0.0106006361161997,2.11113147755823,NA,NA,-0.141537349956626,-0.0224997166999025,-0.0117745031423651,0.00995443555723577,NA,-0.146906359239702,0.174414718653418,-0.0121898531185587,-0.00793192636333875,-0.0202124907304506,0.00313232748299197,0.373075055439547,NA,-0.00937102682649946,0.0602864835517078,NA,-0.0470008647776365,NA,-0.497417360748067,0.112166973755538,0.0367602644607258,0.111448255809836,0.114291187313941,0.0280130701853178,-0.0966588024395163,-0.00188042949716682,-0.0149265094882526,-0.00449808746548348,0.0320211221785145,0.00670361942189146,NA,0.0535180759717024,0.265661661447868,NA,NA,-0.0102039020458003,0.00266693112991631,NA,NA,NA,-0.00707560559690901,NA,NA,NA,-0.228446142164773,NA,0.0509566212848882,-0.0108340044409218,-0.0337386981181745,-0.0282611603622787,-0.090371255712538,NA,NA,-0.125259450657671,-0.111150975691646,-0.526643412645676,NA,NA,-0.730118929868382,NA,NA,NA,-0.00188042949716682,NA,0.272559037433137,0.132870499667953,-0.00188042949716682,0.125640117320499,0.170732429512817,-0.0697030258359281,NA,NA,0.00759786394093873,-0.0645515364599427,-0.116761257138538,NA,NA,-0.00188042949716682,NA,-0.00740022272076479,-0.115208207973879,NA,-0.0786868327659507,NA,NA,-0.0482628246607265,0.0373400797740158,0.162994583348018,NA,-0.132996952887304,-0.0856963106183595,NA,0.0177855240124777,NA,0.00343325067195824,-0.0542298854198845,NA,0.0803576687398053,-0.379174660638635,-0.0292794036852813,NA,-0.116761477970899,-0.0687522782041127,NA,NA,0.0244754991667373,0.117134632383428,0.132858793301101,NA,-0.0371367105842697,-0.213530350032325,NA,NA,NA,0.143839224852239
0.0018885920210916,0.0215407444506381,0.295789550874667,0.0286972931772946,NA,0.0277878487444661,0.0389334024991636,-0.0111644344836133,0.0496981759003292,NA,0.00960601862996835,0.0480898185838836,-0.0175547918393926,-0.05167217292713,0.00208639421473178,-0.0085775681986886,-0.0018885920210916,NA,0.0458264164862437,-0.0539032482270685,NA,0.018416674139654,NA,0.497841217489845,0.00705298208630128,0.0162868947183308,-0.338360828642304,-0.0116134515337464,0.12463210613538,0.0212340334165287,-0.0711998792033511,-0.00695105310073194,-0.0104671704933691,-0.0664271131586627,0.0358518119819434,NA,0.018853214116977,0.00745736250094842,NA,NA,-0.0476981280523857,-0.0300594689877879,NA,NA,NA,-0.0608864014716201,NA,NA,NA,0.279523508973861,NA,0.0066947863003351,0.0332027936632179,0.0385207307486365,-0.0186717496069308,-0.0116450168535074,NA,NA,-0.0431315505551406,0.107381954173388,0.00974033171479682,NA,NA,0.221254959293118,NA,NA,NA,-0.0018885920210916,NA,-0.276328058951396,-0.0066391559027138,-0.069141164946946,0.0473383351167145,0.0457392997556,-0.153119561745015,NA,NA,0.0260209386902502,-0.0018885920210916,0.0302003991124825,NA,NA,-0.0118389228742597,NA,-4.52735268022808e-05,-0.0427102338853442,NA,-0.0186958646690232,NA,NA,-0.0171551209705389,-0.0776694038896629,0.0113563032901917,NA,-0.0275970205712899,-0.0407281170963773,NA,0.0127096462771765,NA,-0.0018885920210916,-0.0135846134466568,NA,-0.113114227131316,-0.0018885920210916,-0.0018885920210916,NA,-0.0299461501242868,0.061481586844963,NA,NA,0.0248205233765515,0.0365780390038393,0.0176807397015165,NA,0.0356746542778676,0.151241067479034,NA,NA,NA,-0.225032143335301
0.00177425006198551,-0.0736187582576004,-2.30002247472826,-0.0391259222175332,-0.000397584852043591,0.111031209771006,-0.063649653780073,0.00180357128589836,-0.0771724913091422,NA,0.0961296966951853,-0.256666537405788,0.000749405195210967,0.0402737659928966,0.00877330295355438,-0.0411293618313968,-0.184672256243588,NA,0.0437681040381139,-0.0535993513861863,NA,0.12722427154255,NA,-0.0488921730390552,-0.145103478371821,0.00319503694069043,-0.0530675444495361,-0.150402830969853,-0.137034430455598,0.0152231747066143,0.0311698577567352,0.0183268579462512,-0.00138227111554801,0.0202046566567896,-0.0310041731305394,NA,-0.116629099645547,-0.355132408894411,NA,NA,-0.0367539689580122,-0.0038716862394352,NA,NA,NA,-0.0703730050821035,NA,NA,NA,-0.04811453500911,NA,-0.120711588903341,0.000636298562981225,-0.00564277546807591,-0.000468170074845509,0.0719137001405257,NA,NA,0.197939049443838,-0.0242060135976243,0.504414802049367,NA,NA,0.46822937918375,NA,NA,NA,-0.00177425006198551,NA,-0.173665464577067,-0.183524628155996,0.0735745009253743,-0.0171759006087837,-0.222015000848661,0.149456719661938,NA,NA,-0.0202934411384266,0.106566893733979,0.091619944327312,NA,NA,-0.00177425006198551,NA,-0.0373918856748788,-0.0443334811591809,NA,0.0557749578112871,NA,NA,0.0492105766011532,-0.0537178313814444,-0.238163396391609,NA,0.100895091908797,0.0491823885670964,NA,-0.00458009760400832,NA,0.0144928239294289,0.0969521123352825,NA,-0.160838944691673,0.60436155350833,-0.217997358531621,NA,0.0543447114093588,-0.0230513530652098,NA,NA,-0.0421097609418682,-0.137464234207005,-0.0845656216662693,NA,0.016490930635823,-0.0182525032015035,NA,NA,NA,-0.390382241103727
0.001643397506226,-0.0043936397950326,1.90731320964361,-0.0788101787932703,0.197082958451832,-0.206257113908,-0.0676013652980234,-0.0313664989584324,0.0338633055050338,NA,-0.111041954914457,0.16168161267316,-0.00680211450280302,0.0100529204797837,-0.00672143809298897,0.00184101396957614,0.181254608675376,NA,0.0153347733935263,0.0208969715156013,NA,-0.135679713140719,NA,-0.525714248022237,0.0646064751898771,-0.0645945226763437,0.0984400610507563,0.0830978413371884,0.0756426402538584,-0.140001441876252,-0.0988074728573184,-0.0792022244744714,-0.00135005523701973,0.0113157471362794,-0.0405247457447793,NA,0.0275321111600895,0.243766623511694,NA,NA,-0.100195071234722,-0.0996294198857589,NA,NA,NA,-0.0195542819808619,NA,NA,NA,-0.0124298346748611,NA,0.0780735741648388,-0.0214461904028035,-0.00772515067802338,0.00661063824148922,-0.0901468176487199,NA,NA,-0.150063402624499,-0.174557978979964,-0.496339201105796,NA,NA,-0.19835369175228,NA,NA,NA,-0.001643397506226,NA,0.0589720688551594,0.053355219522682,-0.001643397506226,-0.0848322682243665,0.230157939523814,0.174813039835331,NA,NA,0.0260078403443419,-0.145431290297938,-0.165912063358311,NA,NA,-0.001643397506226,NA,-0.0287243561088968,-0.001643397506226,NA,-0.120346628105072,NA,NA,-0.105272569447988,0.0302897422603706,0.0997095182626321,NA,-0.197023188908826,-0.1847184964403,NA,-0.0232880536237589,NA,-0.0330246447921481,-0.0945046496735277,NA,-0.110842689471218,-0.607779201076542,-0.001643397506226,NA,-0.178598976771333,-0.0626057011361484,NA,NA,0.0479947327711034,0.15735748637416,0.141317300400328,NA,-0.0719299016285704,-0.278651627582158,NA,NA,NA,-0.0438183225569388
0.00176607728338252,0.0404129503017143,0.00356735504628264,0.00928375890320247,-0.147182868930306,0.0297829959261209,-0.0887774542730124,-0.057756494105206,0.0325241770592829,NA,0.0378993939936969,-0.00588417051141121,-0.00176607728338252,-0.00176607728338252,0.00186377773223789,-0.0140147252511693,-0.00176607728338252,NA,-0.0256170596178073,0.0361395349785625,NA,0.0132718000811579,NA,-0.0395064052662295,0.0359740067879175,0.0232986198680954,0.13176531534114,-0.00176607728338252,-0.00176607728338252,0.0299818853295007,0.0431293448796352,0.0686685509004116,0.0262120441778313,-0.120085737583714,-0.0796088386026547,NA,0.0234718717491096,0.0634200285822384,NA,NA,-0.0758740494371043,-0.00176607728338252,NA,NA,NA,0.0161448071912534,NA,NA,NA,-0.233220145393433,NA,-0.0106943248089957,-0.00616181690828928,-0.00677859257525287,-0.0154515303686367,0.00319684137821474,NA,NA,-0.074336770118218,0.178681806599417,0.400519021859615,NA,NA,-0.00176607728338252,NA,NA,NA,-0.00176607728338252,NA,0.720400029932444,0.024902522045281,-0.00176607728338252,0.00543667271097203,-0.00176607728338252,-0.329453484348863,NA,NA,-0.0970759531939624,0.0186427943478246,0.0531920413296552,NA,NA,-0.00176607728338252,NA,-0.0037287864512312,0.120835183302619,NA,0.0508771766298884,NA,NA,-0.00176607728338252,-0.0285776334985988,0.0131815145507713,NA,0.00959849282193148,-0.00743102273868565,NA,-0.011716376433193,NA,0.0133480960111252,-0.00763118751334879,NA,0.107433214681609,-0.00176607728338252,-0.00176607728338252,NA,0.0342736317699478,0.00771304190948463,NA,NA,-0.00640656968015388,0.0388715616361591,-0.0313982652047873,NA,0.0363336720526597,0.0515799410040412,NA,NA,NA,-0.00176607728338252
